cols,rows,inserted_rows,start_op,end_op,time_diff,operation
26,12000,1500,2023-02-03 07:47:04.960909,2023-02-03 07:47:04.960909,0.0,SELECT
26,13600,1600,2023-02-03 07:47:04.963902,2023-02-03 07:47:05.090562,0.12666,INSERT
26,13600,1600,2023-02-03 07:47:05.093555,2023-02-03 07:47:05.093555,0.0,SELECT
26,15300,1700,2023-02-03 07:47:05.096547,2023-02-03 07:47:05.229192,0.132645,INSERT
26,15300,1700,2023-02-03 07:47:05.232184,2023-02-03 07:47:05.232184,0.0,SELECT
26,17100,1800,2023-02-03 07:47:05.235176,2023-02-03 07:47:05.375800,0.140624,INSERT
26,17100,1800,2023-02-03 07:47:05.378792,2023-02-03 07:47:05.378792,0.0,SELECT
26,19000,1900,2023-02-03 07:47:05.381784,2023-02-03 07:47:05.529389,0.147605,INSERT
26,19000,1900,2023-02-03 07:47:05.533378,2023-02-03 07:47:05.533378,0.0,SELECT
26,21000,2000,2023-02-03 07:47:05.536370,2023-02-03 07:47:05.690983,0.154613,INSERT
26,21000,2000,2023-02-03 07:47:05.694946,2023-02-03 07:47:05.694946,0.0,SELECT
26,23100,2100,2023-02-03 07:47:05.697971,2023-02-03 07:47:05.860504,0.162533,INSERT
26,23100,2100,2023-02-03 07:47:05.863527,2023-02-03 07:47:05.864494,0.000967,SELECT
26,25300,2200,2023-02-03 07:47:05.867516,2023-02-03 07:47:06.035069,0.167553,INSERT
26,25300,2200,2023-02-03 07:47:06.038063,2023-02-03 07:47:06.038063,0.0,SELECT
26,27600,2300,2023-02-03 07:47:06.042050,2023-02-03 07:47:06.220541,0.178491,INSERT
26,27600,2300,2023-02-03 07:47:06.223533,2023-02-03 07:47:06.224531,0.000998,SELECT
26,30000,2400,2023-02-03 07:47:06.227523,2023-02-03 07:47:06.413034,0.185511,INSERT
26,30000,2400,2023-02-03 07:47:06.417048,2023-02-03 07:47:06.417048,0.0,SELECT
26,32500,2500,2023-02-03 07:47:06.421005,2023-02-03 07:47:06.611496,0.190491,INSERT
26,32500,2500,2023-02-03 07:47:06.615486,2023-02-03 07:47:06.615486,0.0,SELECT
26,35100,2600,2023-02-03 07:47:06.619475,2023-02-03 07:47:06.815950,0.196475,INSERT
26,35100,2600,2023-02-03 07:47:06.819969,2023-02-03 07:47:06.819969,0.0,SELECT
26,37800,2700,2023-02-03 07:47:06.823955,2023-02-03 07:47:07.030403,0.206448,INSERT
26,37800,2700,2023-02-03 07:47:07.034392,2023-02-03 07:47:07.035363,0.000971,SELECT
26,40600,2800,2023-02-03 07:47:07.039379,2023-02-03 07:47:07.276083,0.236704,INSERT
26,40600,2800,2023-02-03 07:47:07.281070,2023-02-03 07:47:07.281070,0.0,SELECT
26,43500,2900,2023-02-03 07:47:07.285060,2023-02-03 07:47:07.507844,0.222784,INSERT
26,43500,2900,2023-02-03 07:47:07.512831,2023-02-03 07:47:07.512831,0.0,SELECT
26,46500,3000,2023-02-03 07:47:07.517818,2023-02-03 07:47:07.765744,0.247926,INSERT
26,46500,3000,2023-02-03 07:47:07.770732,2023-02-03 07:47:07.770732,0.0,SELECT
26,49600,3100,2023-02-03 07:47:07.775719,2023-02-03 07:47:08.015991,0.240272,INSERT
26,49600,3100,2023-02-03 07:47:08.020978,2023-02-03 07:47:08.020978,0.0,SELECT
26,52800,3200,2023-02-03 07:47:08.026961,2023-02-03 07:47:08.279287,0.252326,INSERT
26,52800,3200,2023-02-03 07:47:08.285297,2023-02-03 07:47:08.285297,0.0,SELECT
26,56100,3300,2023-02-03 07:47:08.291281,2023-02-03 07:47:08.538636,0.247355,INSERT
26,56100,3300,2023-02-03 07:47:08.544620,2023-02-03 07:47:08.544620,0.0,SELECT
26,59500,3400,2023-02-03 07:47:08.550604,2023-02-03 07:47:08.806115,0.255511,INSERT
26,59500,3400,2023-02-03 07:47:08.812099,2023-02-03 07:47:08.813097,0.000998,SELECT
26,63000,3500,2023-02-03 07:47:08.819082,2023-02-03 07:47:09.082376,0.263294,INSERT
26,63000,3500,2023-02-03 07:47:09.089357,2023-02-03 07:47:09.089357,0.0,SELECT
26,66600,3600,2023-02-03 07:47:09.096340,2023-02-03 07:47:09.365645,0.269305,INSERT
26,66600,3600,2023-02-03 07:47:09.372631,2023-02-03 07:47:09.372631,0.0,SELECT
26,70300,3700,2023-02-03 07:47:09.379608,2023-02-03 07:47:09.657869,0.278261,INSERT
26,70300,3700,2023-02-03 07:47:09.664850,2023-02-03 07:47:09.664850,0.0,SELECT
26,74100,3800,2023-02-03 07:47:09.671831,2023-02-03 07:47:09.989950,0.318119,INSERT
26,74100,3800,2023-02-03 07:47:09.997928,2023-02-03 07:47:09.997928,0.0,SELECT
26,78000,3900,2023-02-03 07:47:10.005907,2023-02-03 07:47:10.303113,0.297206,INSERT
26,78000,3900,2023-02-03 07:47:10.311091,2023-02-03 07:47:10.311091,0.0,SELECT
26,82000,4000,2023-02-03 07:47:10.319070,2023-02-03 07:47:10.634950,0.31588,INSERT
26,82000,4000,2023-02-03 07:47:10.641932,2023-02-03 07:47:10.641932,0.0,SELECT
26,86100,4100,2023-02-03 07:47:10.649941,2023-02-03 07:47:10.983019,0.333078,INSERT
26,86100,4100,2023-02-03 07:47:10.990998,2023-02-03 07:47:10.990998,0.0,SELECT
26,90300,4200,2023-02-03 07:47:10.998977,2023-02-03 07:47:11.330605,0.331628,INSERT
26,90300,4200,2023-02-03 07:47:11.339581,2023-02-03 07:47:11.339581,0.0,SELECT
26,94600,4300,2023-02-03 07:47:11.348564,2023-02-03 07:47:11.692306,0.343742,INSERT
26,94600,4300,2023-02-03 07:47:11.701282,2023-02-03 07:47:11.702279,0.000997,SELECT
26,99000,4400,2023-02-03 07:47:11.711255,2023-02-03 07:47:12.064204,0.352949,INSERT
26,99000,4400,2023-02-03 07:47:12.073205,2023-02-03 07:47:12.073205,0.0,SELECT
26,103500,4500,2023-02-03 07:47:12.083179,2023-02-03 07:47:12.437020,0.353841,INSERT
26,103500,4500,2023-02-03 07:47:12.445996,2023-02-03 07:47:12.445996,0.0,SELECT
26,108100,4600,2023-02-03 07:47:12.454973,2023-02-03 07:47:12.910825,0.455852,INSERT
26,108100,4600,2023-02-03 07:47:12.925788,2023-02-03 07:47:12.925788,0.0,SELECT
26,112800,4700,2023-02-03 07:47:12.941746,2023-02-03 07:47:13.323326,0.38158,INSERT
26,112800,4700,2023-02-03 07:47:13.333299,2023-02-03 07:47:13.334296,0.000997,SELECT
26,117600,4800,2023-02-03 07:47:13.344270,2023-02-03 07:47:13.729101,0.384831,INSERT
26,117600,4800,2023-02-03 07:47:13.739075,2023-02-03 07:47:13.740072,0.000997,SELECT
26,122500,4900,2023-02-03 07:47:13.751042,2023-02-03 07:47:14.143500,0.392458,INSERT
26,122500,4900,2023-02-03 07:47:14.155469,2023-02-03 07:47:14.155469,0.0,SELECT
27,100,100,2023-02-03 07:47:14.168436,2023-02-03 07:47:14.179559,0.011123,INSERT
27,100,100,2023-02-03 07:47:14.181554,2023-02-03 07:47:14.181554,0.0,SELECT
27,300,200,2023-02-03 07:47:14.183550,2023-02-03 07:47:14.199938,0.016388,INSERT
27,300,200,2023-02-03 07:47:14.200936,2023-02-03 07:47:14.200936,0.0,SELECT
27,600,300,2023-02-03 07:47:14.202930,2023-02-03 07:47:14.226830,0.0239,INSERT
27,600,300,2023-02-03 07:47:14.227827,2023-02-03 07:47:14.228825,0.000998,SELECT
27,1000,400,2023-02-03 07:47:14.229822,2023-02-03 07:47:14.261736,0.031914,INSERT
27,1000,400,2023-02-03 07:47:14.263731,2023-02-03 07:47:14.263731,0.0,SELECT
27,1500,500,2023-02-03 07:47:14.264729,2023-02-03 07:47:14.304622,0.039893,INSERT
27,1500,500,2023-02-03 07:47:14.306616,2023-02-03 07:47:14.306616,0.0,SELECT
27,2100,600,2023-02-03 07:47:14.307614,2023-02-03 07:47:14.355486,0.047872,INSERT
27,2100,600,2023-02-03 07:47:14.357480,2023-02-03 07:47:14.357480,0.0,SELECT
27,2800,700,2023-02-03 07:47:14.359475,2023-02-03 07:47:14.414328,0.054853,INSERT
27,2800,700,2023-02-03 07:47:14.416323,2023-02-03 07:47:14.416323,0.0,SELECT
27,3600,800,2023-02-03 07:47:14.417320,2023-02-03 07:47:14.480152,0.062832,INSERT
27,3600,800,2023-02-03 07:47:14.481151,2023-02-03 07:47:14.482147,0.000996,SELECT
27,4500,900,2023-02-03 07:47:14.483145,2023-02-03 07:47:14.553955,0.07081,INSERT
27,4500,900,2023-02-03 07:47:14.555950,2023-02-03 07:47:14.555950,0.0,SELECT
27,5500,1000,2023-02-03 07:47:14.557945,2023-02-03 07:47:14.636734,0.078789,INSERT
27,5500,1000,2023-02-03 07:47:14.638729,2023-02-03 07:47:14.638729,0.0,SELECT
27,6600,1100,2023-02-03 07:47:14.640724,2023-02-03 07:47:14.726494,0.08577,INSERT
27,6600,1100,2023-02-03 07:47:14.728488,2023-02-03 07:47:14.728488,0.0,SELECT
27,7800,1200,2023-02-03 07:47:14.730483,2023-02-03 07:47:14.852159,0.121676,INSERT
27,7800,1200,2023-02-03 07:47:14.856148,2023-02-03 07:47:14.857158,0.00101,SELECT
27,9100,1300,2023-02-03 07:47:14.860136,2023-02-03 07:47:15.023699,0.163563,INSERT
27,9100,1300,2023-02-03 07:47:15.025694,2023-02-03 07:47:15.025694,0.0,SELECT
27,10500,1400,2023-02-03 07:47:15.028686,2023-02-03 07:47:15.140387,0.111701,INSERT
27,10500,1400,2023-02-03 07:47:15.142381,2023-02-03 07:47:15.142381,0.0,SELECT
27,12000,1500,2023-02-03 07:47:15.145373,2023-02-03 07:47:15.266052,0.120679,INSERT
27,12000,1500,2023-02-03 07:47:15.269044,2023-02-03 07:47:15.269044,0.0,SELECT
27,13600,1600,2023-02-03 07:47:15.271038,2023-02-03 07:47:15.396702,0.125664,INSERT
27,13600,1600,2023-02-03 07:47:15.398697,2023-02-03 07:47:15.399694,0.000997,SELECT
27,15300,1700,2023-02-03 07:47:15.401689,2023-02-03 07:47:15.533337,0.131648,INSERT
27,15300,1700,2023-02-03 07:47:15.536328,2023-02-03 07:47:15.536328,0.0,SELECT
27,17100,1800,2023-02-03 07:47:15.539321,2023-02-03 07:47:15.678948,0.139627,INSERT
27,17100,1800,2023-02-03 07:47:15.681940,2023-02-03 07:47:15.681940,0.0,SELECT
27,19000,1900,2023-02-03 07:47:15.684931,2023-02-03 07:47:15.833534,0.148603,INSERT
27,19000,1900,2023-02-03 07:47:15.836527,2023-02-03 07:47:15.836527,0.0,SELECT
27,21000,2000,2023-02-03 07:47:15.839519,2023-02-03 07:47:15.997097,0.157578,INSERT
27,21000,2000,2023-02-03 07:47:16.000089,2023-02-03 07:47:16.000089,0.0,SELECT
27,23100,2100,2023-02-03 07:47:16.003081,2023-02-03 07:47:16.167640,0.164559,INSERT
27,23100,2100,2023-02-03 07:47:16.171631,2023-02-03 07:47:16.171631,0.0,SELECT
27,25300,2200,2023-02-03 07:47:16.175619,2023-02-03 07:47:16.352183,0.176564,INSERT
27,25300,2200,2023-02-03 07:47:16.356173,2023-02-03 07:47:16.356173,0.0,SELECT
27,27600,2300,2023-02-03 07:47:16.359165,2023-02-03 07:47:16.538685,0.17952,INSERT
27,27600,2300,2023-02-03 07:47:16.542674,2023-02-03 07:47:16.542674,0.0,SELECT
27,30000,2400,2023-02-03 07:47:16.546664,2023-02-03 07:47:16.735160,0.188496,INSERT
27,30000,2400,2023-02-03 07:47:16.739149,2023-02-03 07:47:16.739149,0.0,SELECT
27,32500,2500,2023-02-03 07:47:16.743139,2023-02-03 07:47:16.939613,0.196474,INSERT
27,32500,2500,2023-02-03 07:47:16.944600,2023-02-03 07:47:16.944600,0.0,SELECT
27,35100,2600,2023-02-03 07:47:16.948589,2023-02-03 07:47:17.151048,0.202459,INSERT
27,35100,2600,2023-02-03 07:47:17.155037,2023-02-03 07:47:17.156034,0.000997,SELECT
27,37800,2700,2023-02-03 07:47:17.160024,2023-02-03 07:47:17.373453,0.213429,INSERT
27,37800,2700,2023-02-03 07:47:17.378440,2023-02-03 07:47:17.378440,0.0,SELECT
27,40600,2800,2023-02-03 07:47:17.383426,2023-02-03 07:47:17.627777,0.244351,INSERT
27,40600,2800,2023-02-03 07:47:17.634755,2023-02-03 07:47:17.636755,0.002,SELECT
27,43500,2900,2023-02-03 07:47:17.643731,2023-02-03 07:47:17.897865,0.254134,INSERT
27,43500,2900,2023-02-03 07:47:17.903849,2023-02-03 07:47:17.903849,0.0,SELECT
27,46500,3000,2023-02-03 07:47:17.908836,2023-02-03 07:47:18.140217,0.231381,INSERT
27,46500,3000,2023-02-03 07:47:18.146201,2023-02-03 07:47:18.146201,0.0,SELECT
27,49600,3100,2023-02-03 07:47:18.151189,2023-02-03 07:47:18.395535,0.244346,INSERT
27,49600,3100,2023-02-03 07:47:18.401519,2023-02-03 07:47:18.401519,0.0,SELECT
27,52800,3200,2023-02-03 07:47:18.406506,2023-02-03 07:47:18.656836,0.25033,INSERT
27,52800,3200,2023-02-03 07:47:18.661823,2023-02-03 07:47:18.662820,0.000997,SELECT
27,56100,3300,2023-02-03 07:47:18.668804,2023-02-03 07:47:18.985956,0.317152,INSERT
27,56100,3300,2023-02-03 07:47:18.996927,2023-02-03 07:47:18.996927,0.0,SELECT
27,59500,3400,2023-02-03 07:47:19.007898,2023-02-03 07:47:19.340036,0.332138,INSERT
27,59500,3400,2023-02-03 07:47:19.346020,2023-02-03 07:47:19.346020,0.0,SELECT
27,63000,3500,2023-02-03 07:47:19.352004,2023-02-03 07:47:19.618297,0.266293,INSERT
27,63000,3500,2023-02-03 07:47:19.624281,2023-02-03 07:47:19.624281,0.0,SELECT
27,66600,3600,2023-02-03 07:47:19.631231,2023-02-03 07:47:19.906551,0.27532,INSERT
27,66600,3600,2023-02-03 07:47:19.912535,2023-02-03 07:47:19.912535,0.0,SELECT
27,70300,3700,2023-02-03 07:47:19.919516,2023-02-03 07:47:20.229687,0.310171,INSERT
27,70300,3700,2023-02-03 07:47:20.236669,2023-02-03 07:47:20.236669,0.0,SELECT
27,74100,3800,2023-02-03 07:47:20.243649,2023-02-03 07:47:20.548833,0.305184,INSERT
27,74100,3800,2023-02-03 07:47:20.555815,2023-02-03 07:47:20.555815,0.0,SELECT
27,78000,3900,2023-02-03 07:47:20.563807,2023-02-03 07:47:20.883937,0.32013,INSERT
27,78000,3900,2023-02-03 07:47:20.890919,2023-02-03 07:47:20.890919,0.0,SELECT
27,82000,4000,2023-02-03 07:47:20.899896,2023-02-03 07:47:21.212061,0.312165,INSERT
27,82000,4000,2023-02-03 07:47:21.220038,2023-02-03 07:47:21.220038,0.0,SELECT
27,86100,4100,2023-02-03 07:47:21.229015,2023-02-03 07:47:21.569693,0.340678,INSERT
27,86100,4100,2023-02-03 07:47:21.578670,2023-02-03 07:47:21.578670,0.0,SELECT
27,90300,4200,2023-02-03 07:47:21.586648,2023-02-03 07:47:21.919758,0.33311,INSERT
27,90300,4200,2023-02-03 07:47:21.928733,2023-02-03 07:47:21.928733,0.0,SELECT
27,94600,4300,2023-02-03 07:47:21.936712,2023-02-03 07:47:22.268954,0.332242,INSERT
27,94600,4300,2023-02-03 07:47:22.277931,2023-02-03 07:47:22.277931,0.0,SELECT
27,99000,4400,2023-02-03 07:47:22.286907,2023-02-03 07:47:22.695586,0.408679,INSERT
27,99000,4400,2023-02-03 07:47:22.711543,2023-02-03 07:47:22.711543,0.0,SELECT
27,103500,4500,2023-02-03 07:47:22.729496,2023-02-03 07:47:23.220150,0.490654,INSERT
27,103500,4500,2023-02-03 07:47:23.230124,2023-02-03 07:47:23.230124,0.0,SELECT
27,108100,4600,2023-02-03 07:47:23.240124,2023-02-03 07:47:23.627954,0.38783,INSERT
27,108100,4600,2023-02-03 07:47:23.636930,2023-02-03 07:47:23.637928,0.000998,SELECT
27,112800,4700,2023-02-03 07:47:23.647927,2023-02-03 07:47:24.030159,0.382232,INSERT
27,112800,4700,2023-02-03 07:47:24.040132,2023-02-03 07:47:24.040132,0.0,SELECT
27,117600,4800,2023-02-03 07:47:24.051103,2023-02-03 07:47:24.438303,0.3872,INSERT
27,117600,4800,2023-02-03 07:47:24.448276,2023-02-03 07:47:24.448276,0.0,SELECT
27,122500,4900,2023-02-03 07:47:24.460254,2023-02-03 07:47:24.854500,0.394246,INSERT
27,122500,4900,2023-02-03 07:47:24.865470,2023-02-03 07:47:24.865470,0.0,SELECT
28,100,100,2023-02-03 07:47:24.878435,2023-02-03 07:47:24.888816,0.010381,INSERT
28,100,100,2023-02-03 07:47:24.890811,2023-02-03 07:47:24.891809,0.000998,SELECT
28,300,200,2023-02-03 07:47:24.892806,2023-02-03 07:47:24.909761,0.016955,INSERT
28,300,200,2023-02-03 07:47:24.911756,2023-02-03 07:47:24.911756,0.0,SELECT
28,600,300,2023-02-03 07:47:24.912753,2023-02-03 07:47:24.938366,0.025613,INSERT
28,600,300,2023-02-03 07:47:24.940361,2023-02-03 07:47:24.940361,0.0,SELECT
28,1000,400,2023-02-03 07:47:24.941358,2023-02-03 07:47:24.974063,0.032705,INSERT
28,1000,400,2023-02-03 07:47:24.976058,2023-02-03 07:47:24.976058,0.0,SELECT
28,1500,500,2023-02-03 07:47:24.978053,2023-02-03 07:47:25.017946,0.039893,INSERT
28,1500,500,2023-02-03 07:47:25.019942,2023-02-03 07:47:25.020940,0.000998,SELECT
28,2100,600,2023-02-03 07:47:25.022932,2023-02-03 07:47:25.070805,0.047873,INSERT
28,2100,600,2023-02-03 07:47:25.072799,2023-02-03 07:47:25.072799,0.0,SELECT
28,2800,700,2023-02-03 07:47:25.074795,2023-02-03 07:47:25.131149,0.056354,INSERT
28,2800,700,2023-02-03 07:47:25.133145,2023-02-03 07:47:25.133145,0.0,SELECT
28,3600,800,2023-02-03 07:47:25.135140,2023-02-03 07:47:25.200963,0.065823,INSERT
28,3600,800,2023-02-03 07:47:25.202958,2023-02-03 07:47:25.202958,0.0,SELECT
28,4500,900,2023-02-03 07:47:25.203956,2023-02-03 07:47:25.277758,0.073802,INSERT
28,4500,900,2023-02-03 07:47:25.279753,2023-02-03 07:47:25.279753,0.0,SELECT
28,5500,1000,2023-02-03 07:47:25.281747,2023-02-03 07:47:25.363975,0.082228,INSERT
28,5500,1000,2023-02-03 07:47:25.365981,2023-02-03 07:47:25.365981,0.0,SELECT
28,6600,1100,2023-02-03 07:47:25.367965,2023-02-03 07:47:25.457672,0.089707,INSERT
28,6600,1100,2023-02-03 07:47:25.459667,2023-02-03 07:47:25.459667,0.0,SELECT
28,7800,1200,2023-02-03 07:47:25.461662,2023-02-03 07:47:25.557955,0.096293,INSERT
28,7800,1200,2023-02-03 07:47:25.559950,2023-02-03 07:47:25.559950,0.0,SELECT
28,9100,1300,2023-02-03 07:47:25.561944,2023-02-03 07:47:25.664672,0.102728,INSERT
28,9100,1300,2023-02-03 07:47:25.667665,2023-02-03 07:47:25.667665,0.0,SELECT
28,10500,1400,2023-02-03 07:47:25.669659,2023-02-03 07:47:25.782358,0.112699,INSERT
28,10500,1400,2023-02-03 07:47:25.784352,2023-02-03 07:47:25.784352,0.0,SELECT
28,12000,1500,2023-02-03 07:47:25.786347,2023-02-03 07:47:25.908696,0.122349,INSERT
28,12000,1500,2023-02-03 07:47:25.911689,2023-02-03 07:47:25.911689,0.0,SELECT
28,13600,1600,2023-02-03 07:47:25.914683,2023-02-03 07:47:26.044882,0.130199,INSERT
28,13600,1600,2023-02-03 07:47:26.047875,2023-02-03 07:47:26.047875,0.0,SELECT
28,15300,1700,2023-02-03 07:47:26.049870,2023-02-03 07:47:26.189940,0.14007,INSERT
28,15300,1700,2023-02-03 07:47:26.192932,2023-02-03 07:47:26.192932,0.0,SELECT
28,17100,1800,2023-02-03 07:47:26.195924,2023-02-03 07:47:26.342042,0.146118,INSERT
28,17100,1800,2023-02-03 07:47:26.345034,2023-02-03 07:47:26.345034,0.0,SELECT
28,19000,1900,2023-02-03 07:47:26.348027,2023-02-03 07:47:26.499620,0.151593,INSERT
28,19000,1900,2023-02-03 07:47:26.502613,2023-02-03 07:47:26.502613,0.0,SELECT
28,21000,2000,2023-02-03 07:47:26.506605,2023-02-03 07:47:26.684129,0.177524,INSERT
28,21000,2000,2023-02-03 07:47:26.688116,2023-02-03 07:47:26.688116,0.0,SELECT
28,23100,2100,2023-02-03 07:47:26.693107,2023-02-03 07:47:26.899552,0.206445,INSERT
28,23100,2100,2023-02-03 07:47:26.902543,2023-02-03 07:47:26.902543,0.0,SELECT
28,25300,2200,2023-02-03 07:47:26.906534,2023-02-03 07:47:27.082915,0.176381,INSERT
28,25300,2200,2023-02-03 07:47:27.086905,2023-02-03 07:47:27.086905,0.0,SELECT
28,27600,2300,2023-02-03 07:47:27.090893,2023-02-03 07:47:27.274403,0.18351,INSERT
28,27600,2300,2023-02-03 07:47:27.278393,2023-02-03 07:47:27.279393,0.001,SELECT
28,30000,2400,2023-02-03 07:47:27.283379,2023-02-03 07:47:27.475868,0.192489,INSERT
28,30000,2400,2023-02-03 07:47:27.479856,2023-02-03 07:47:27.479856,0.0,SELECT
28,32500,2500,2023-02-03 07:47:27.483847,2023-02-03 07:47:27.680744,0.196897,INSERT
28,32500,2500,2023-02-03 07:47:27.685732,2023-02-03 07:47:27.685732,0.0,SELECT
28,35100,2600,2023-02-03 07:47:27.689721,2023-02-03 07:47:27.897679,0.207958,INSERT
28,35100,2600,2023-02-03 07:47:27.901667,2023-02-03 07:47:27.901667,0.0,SELECT
28,37800,2700,2023-02-03 07:47:27.906654,2023-02-03 07:47:28.116094,0.20944,INSERT
28,37800,2700,2023-02-03 07:47:28.121080,2023-02-03 07:47:28.121080,0.0,SELECT
28,40600,2800,2023-02-03 07:47:28.126067,2023-02-03 07:47:28.345481,0.219414,INSERT
28,40600,2800,2023-02-03 07:47:28.350467,2023-02-03 07:47:28.350467,0.0,SELECT
28,43500,2900,2023-02-03 07:47:28.355454,2023-02-03 07:47:28.580852,0.225398,INSERT
28,43500,2900,2023-02-03 07:47:28.585838,2023-02-03 07:47:28.585838,0.0,SELECT
28,46500,3000,2023-02-03 07:47:28.590824,2023-02-03 07:47:28.866534,0.27571,INSERT
28,46500,3000,2023-02-03 07:47:28.871522,2023-02-03 07:47:28.871522,0.0,SELECT
28,49600,3100,2023-02-03 07:47:28.877505,2023-02-03 07:47:29.118405,0.2409,INSERT
28,49600,3100,2023-02-03 07:47:29.124389,2023-02-03 07:47:29.124389,0.0,SELECT
28,52800,3200,2023-02-03 07:47:29.130373,2023-02-03 07:47:29.380704,0.250331,INSERT
28,52800,3200,2023-02-03 07:47:29.386688,2023-02-03 07:47:29.386688,0.0,SELECT
28,56100,3300,2023-02-03 07:47:29.392671,2023-02-03 07:47:29.649701,0.25703,INSERT
28,56100,3300,2023-02-03 07:47:29.655685,2023-02-03 07:47:29.655685,0.0,SELECT
28,59500,3400,2023-02-03 07:47:29.661669,2023-02-03 07:47:29.924491,0.262822,INSERT
28,59500,3400,2023-02-03 07:47:29.930475,2023-02-03 07:47:29.931472,0.000997,SELECT
28,63000,3500,2023-02-03 07:47:29.937456,2023-02-03 07:47:30.219891,0.282435,INSERT
28,63000,3500,2023-02-03 07:47:30.226876,2023-02-03 07:47:30.226876,0.0,SELECT
28,66600,3600,2023-02-03 07:47:30.233853,2023-02-03 07:47:30.519091,0.285238,INSERT
28,66600,3600,2023-02-03 07:47:30.525075,2023-02-03 07:47:30.526072,0.000997,SELECT
28,70300,3700,2023-02-03 07:47:30.532056,2023-02-03 07:47:30.826270,0.294214,INSERT
28,70300,3700,2023-02-03 07:47:30.833252,2023-02-03 07:47:30.833252,0.0,SELECT
28,74100,3800,2023-02-03 07:47:30.840233,2023-02-03 07:47:31.138436,0.298203,INSERT
28,74100,3800,2023-02-03 07:47:31.145417,2023-02-03 07:47:31.145417,0.0,SELECT
28,78000,3900,2023-02-03 07:47:31.153396,2023-02-03 07:47:31.462130,0.308734,INSERT
28,78000,3900,2023-02-03 07:47:31.469112,2023-02-03 07:47:31.470109,0.000997,SELECT
28,82000,4000,2023-02-03 07:47:31.477091,2023-02-03 07:47:31.793057,0.315966,INSERT
28,82000,4000,2023-02-03 07:47:31.801036,2023-02-03 07:47:31.801036,0.0,SELECT
28,86100,4100,2023-02-03 07:47:31.809015,2023-02-03 07:47:32.132741,0.323726,INSERT
28,86100,4100,2023-02-03 07:47:32.140721,2023-02-03 07:47:32.140721,0.0,SELECT
28,90300,4200,2023-02-03 07:47:32.149696,2023-02-03 07:47:32.491461,0.341765,INSERT
28,90300,4200,2023-02-03 07:47:32.500437,2023-02-03 07:47:32.500437,0.0,SELECT
28,94600,4300,2023-02-03 07:47:32.508416,2023-02-03 07:47:32.854103,0.345687,INSERT
28,94600,4300,2023-02-03 07:47:32.863079,2023-02-03 07:47:32.863079,0.0,SELECT
28,99000,4400,2023-02-03 07:47:32.872056,2023-02-03 07:47:33.224954,0.352898,INSERT
28,99000,4400,2023-02-03 07:47:33.233964,2023-02-03 07:47:33.233964,0.0,SELECT
28,103500,4500,2023-02-03 07:47:33.242936,2023-02-03 07:47:33.595801,0.352865,INSERT
28,103500,4500,2023-02-03 07:47:33.604777,2023-02-03 07:47:33.604777,0.0,SELECT
28,108100,4600,2023-02-03 07:47:33.614751,2023-02-03 07:47:33.980859,0.366108,INSERT
28,108100,4600,2023-02-03 07:47:33.990833,2023-02-03 07:47:33.990833,0.0,SELECT
28,112800,4700,2023-02-03 07:47:34.000806,2023-02-03 07:47:34.372066,0.37126,INSERT
28,112800,4700,2023-02-03 07:47:34.383036,2023-02-03 07:47:34.383036,0.0,SELECT
28,117600,4800,2023-02-03 07:47:34.395004,2023-02-03 07:47:34.780972,0.385968,INSERT
28,117600,4800,2023-02-03 07:47:34.790946,2023-02-03 07:47:34.791944,0.000998,SELECT
28,122500,4900,2023-02-03 07:47:34.801917,2023-02-03 07:47:35.191486,0.389569,INSERT
28,122500,4900,2023-02-03 07:47:35.202457,2023-02-03 07:47:35.202457,0.0,SELECT
29,100,100,2023-02-03 07:47:35.215894,2023-02-03 07:47:35.226602,0.010708,INSERT
29,100,100,2023-02-03 07:47:35.228597,2023-02-03 07:47:35.229594,0.000997,SELECT
29,300,200,2023-02-03 07:47:35.230593,2023-02-03 07:47:35.248020,0.017427,INSERT
